club_name,team_rating,pace,shooting,passing,dribbling,defending,physical
Guangzhou R&F,59.58536585365854,65.3739837398374,45.357723577235774,51.8130081300813,56.21138211382114,50.58536585365854,61.6260162601626
Guaraní,64.84,65.42,49.52,55.28,60.34,50.12,63.66
Guayaquil City,61.65,66.7,42.9,51.4,56.05,51.05,60.85
Guingamp,67.74493927125506,66.7085020242915,52.51012145748988,59.05263157894737,63.74493927125506,53.81376518218624,65.04858299595142
Guingamp W,72.5,71.44444444444444,59.111111111111114,64.36111111111111,70.11111111111111,57.94444444444444,66.27777777777777
Guizhou Zhicheng FC,61.958333333333336,63.541666666666664,44.125,52.0,56.666666666666664,50.791666666666664,65.08333333333333
Gwangju,61.648648648648646,67.36486486486487,48.46621621621622,52.472972972972975,57.817567567567565,47.317567567567565,63.91891891891892
Gyeongnam FC,61.171052631578945,65.94736842105263,49.23684210526316,53.03947368421053,57.64473684210526,48.6578947368421,63.93421052631579
Górnik Zabrze,61.803827751196174,65.58373205741627,48.866028708133975,53.177033492822964,57.87081339712919,48.813397129186605,63.411483253588514
Górnik Łęczna,60.60215053763441,65.63440860215054,48.215053763440864,52.795698924731184,56.924731182795696,48.43010752688172,63.1505376344086
Göztepe,67.67521367521367,66.72649572649573,53.794871794871796,58.282051282051285,63.7008547008547,53.58974358974359,65.47008547008546
HJK,61.891752577319586,66.84020618556701,48.43298969072165,52.76288659793814,58.597938144329895,48.47938144329897,61.99484536082474
Hajduk Split,68.15492957746478,69.52112676056338,53.71830985915493,57.84507042253521,63.859154929577464,53.309859154929576,66.88732394366197
Hajer,56.73076923076923,63.96153846153846,43.80769230769231,47.84615384615385,52.25,44.88461538461539,60.01923076923077
Hallescher FC,62.38036809815951,68.5521472392638,48.987730061349694,53.190184049079754,59.392638036809814,48.25766871165644,65.23312883435582
Halmstad,59.42718446601942,65.49514563106796,45.74757281553398,50.62135922330097,55.49514563106796,45.300970873786405,62.86407766990291
HamKam,61.285714285714285,64.95918367346938,48.183673469387756,52.30612244897959,57.91836734693877,48.89795918367347,64.53061224489795
Hamburger SV,69.06225680933852,69.40466926070039,53.264591439688715,59.43968871595331,65.50972762645914,52.750972762645915,66.23735408560312
Hamilton Academical,58.357142857142854,63.476190476190474,44.92261904761905,47.11904761904762,54.214285714285715,44.220238095238095,61.43452380952381
Hammarby,63.82178217821782,67.71782178217822,51.74752475247525,56.024752475247524,60.554455445544555,48.56930693069307,65.27722772277228
Hannover 96,68.5223880597015,69.51492537313433,55.190298507462686,59.25373134328358,65.33582089552239,51.54477611940298,65.66044776119404
Hansa Rostock,64.644578313253,68.59638554216868,50.25903614457831,55.126506024096386,61.8433734939759,49.13253012048193,67.49397590361446
Harrogate Town,59.65909090909091,68.5340909090909,46.42045454545455,50.02272727272727,56.70454545454545,46.76136363636363,62.375
Hartberg,62.62676056338028,65.92957746478874,47.95070422535211,53.394366197183096,58.57746478873239,49.21830985915493,62.11971830985915
Hartlepool United,58.28947368421053,66.17543859649123,44.76315789473684,48.86842105263158,54.6140350877193,46.62280701754386,62.96491228070175
Hatayspor,65.53,68.02,53.65,57.41,63.43,51.58,63.71
Haugesund,61.502369668246445,66.44549763033176,50.14218009478673,52.943127962085306,58.91469194312796,47.843601895734594,63.691943127962084
Havelse,61.0,66.25,46.208333333333336,52.25,58.0,49.833333333333336,63.625
Hearts,64.50259067357513,68.93264248704664,51.362694300518136,56.59585492227979,62.19170984455958,50.487046632124354,65.08290155440415
Hebei CFFC,59.278688524590166,65.43442622950819,46.049180327868854,50.28688524590164,55.68852459016394,48.89344262295082,62.5655737704918
Heidenheim,65.98755186721992,68.04979253112033,53.385892116182575,55.66804979253112,61.66390041493776,50.315352697095435,66.17842323651452
Hellas Verona,70.29007633587786,68.45801526717557,55.80534351145038,61.13358778625954,65.85496183206106,55.1412213740458,66.87022900763358
Helsingborg,62.12408759124087,65.41605839416059,49.153284671532845,54.01459854014598,58.08759124087591,47.78832116788321,64.35036496350365
Henan,60.95238095238095,64.95238095238095,47.714285714285715,50.80952380952381,56.204081632653065,50.394557823129254,66.34013605442176
Heracles Almelo,65.18468468468468,66.4054054054054,51.171171171171174,56.68018018018018,62.25675675675676,51.090090090090094,62.585585585585584
Hermannstadt,62.26086956521739,65.58695652173913,49.21739130434783,52.641304347826086,57.81521739130435,46.43478260869565,63.53260869565217
Hermanos Colmenares,63.6,67.56,53.08,56.52,59.2,51.92,62.32
Hertha BSC,71.30483271375465,70.17472118959108,55.899628252788105,62.386617100371744,68.8364312267658,54.43122676579926,65.71375464684014
Hibernian,64.58490566037736,68.25157232704403,51.685534591194966,56.088050314465406,61.37735849056604,50.59119496855346,66.57861635220125
Hobro IK,60.3963963963964,66.86486486486487,47.468468468468465,51.18018018018018,55.9009009009009,44.729729729729726,65.98198198198199
Hoffenheim W,74.63636363636364,72.22727272727273,59.40909090909091,66.13636363636364,70.27272727272727,61.04545454545455,67.27272727272727
Holstein Kiel,65.8011049723757,67.69613259668509,50.58563535911602,56.348066298342545,62.08839779005525,50.80110497237569,65.60220994475138
Horsens,60.66386554621849,65.61344537815125,47.7563025210084,52.66386554621849,57.69747899159664,49.39495798319328,64.29411764705883
Houston Dash W,74.36,66.64,59.36,66.96,70.28,62.52,66.64
Houston Dynamo,64.71713147410358,67.16334661354581,51.310756972111555,55.808764940239044,60.613545816733065,51.03187250996016,64.66932270916335
Huachipato,62.62105263157895,67.66842105263157,48.09473684210526,53.15263157894737,59.26315789473684,47.94736842105263,59.85263157894737
Huddersfield Town,66.06716417910448,69.01865671641791,52.059701492537314,56.6044776119403,62.73880597014925,51.92910447761194,64.8544776119403
Huelva W,69.61111111111111,65.61111111111111,56.77777777777778,62.166666666666664,65.77777777777777,57.94444444444444,66.16666666666667
Huesca,67.47533632286995,66.02690582959642,55.3542600896861,59.219730941704036,63.318385650224215,52.04035874439462,64.26008968609865
Hull City,66.52747252747253,68.50549450549451,52.94139194139194,57.51648351648352,63.01831501831502,53.20879120879121,66.33699633699634
Huracán,66.12389380530973,66.12389380530973,52.8141592920354,56.70796460176991,62.70796460176991,49.38495575221239,63.70796460176991
Hyderabad,56.48571428571429,67.52857142857142,43.52857142857143,46.6,53.114285714285714,42.91428571428571,61.07142857142857
Häcken,63.33783783783784,65.25225225225225,49.770270270270274,54.189189189189186,59.43693693693694,47.74324324324324,64.70270270270271
IFK Göteborg,63.37264150943396,66.26415094339623,49.35849056603774,54.84905660377358,59.386792452830186,48.570754716981135,64.07075471698113
Incheon United,62.38582677165354,64.27952755905511,48.074803149606296,53.09055118110236,58.346456692913385,49.60629921259842,64.48425196850394
Independiente,69.416,70.14,55.968,61.464,66.692,54.22,66.012
Independiente Medellín,65.89150943396227,70.29716981132076,50.62735849056604,55.65094339622642,61.216981132075475,50.514150943396224,65.82075471698113
Independiente Petrolero,64.29411764705883,65.41176470588235,56.294117647058826,58.0,61.76470588235294,47.294117647058826,60.64705882352941
Independiente del Valle,65.55434782608695,69.67391304347827,51.380434782608695,56.82608695652174,61.32608695652174,53.05434782608695,63.96739130434783
Ingolstadt,65.89024390243902,68.6829268292683,51.88211382113821,55.540650406504064,61.207317073170735,50.36991869918699,67.6829268292683
Instituto,66.88,64.88,54.72,59.8,62.92,53.2,63.24
Inter,76.54863813229572,71.46303501945525,61.0739299610895,67.35408560311284,72.31906614785993,62.840466926070036,70.57587548638132
Inter Miami,66.5047619047619,68.27619047619048,53.304761904761904,58.03809523809524,63.8,52.161904761904765,65.03809523809524
Internacional,72.23841059602648,68.50331125827815,58.7682119205298,64.78145695364239,66.36423841059603,55.65562913907285,68.31788079470199
Inverness Caledonian Thistle,60.46376811594203,65.4927536231884,48.04347826086956,51.507246376811594,57.971014492753625,46.56521739130435,63.05797101449275
Ipswich Town,65.61867704280155,71.6887159533074,51.46692607003891,57.62256809338521,62.60311284046693,51.782101167315176,65.92996108949416
Itagüí Leones FC,60.72727272727273,65.9090909090909,44.72727272727273,50.0,55.45454545454545,52.22727272727273,63.04545454545455
Jagiellonia Białystok,63.047008547008545,67.38034188034187,49.13247863247863,53.73076923076923,58.47863247863248,48.205128205128204,64.17521367521367
Jaguares de Chiapas,65.5875,66.3125,54.1625,58.125,62.5625,49.65,64.6125
Jaguares de Córdoba Fútbol Club,62.10084033613445,66.6218487394958,44.84033613445378,50.436974789915965,56.7563025210084,46.20168067226891,61.84033613445378
Jahn Regensburg,64.76969696969697,66.86060606060606,50.587878787878786,52.92727272727273,60.02424242424242,47.2060606060606,64.94545454545455
Jamshedpur,56.44444444444444,66.01587301587301,43.07936507936508,45.22222222222222,52.19047619047619,43.80952380952381,63.57142857142857
Jeju United,63.269911504424776,68.06637168141593,50.163716814159294,54.243362831858406,58.969026548672566,50.482300884955755,64.50442477876106
Jeonbuk Motors,66.56916996047431,70.28853754940711,53.67588932806324,58.32411067193676,61.6205533596838,51.99604743083004,67.81422924901186
Jeonnam Dragons,63.11904761904762,68.89682539682539,50.63492063492063,53.76984126984127,59.476190476190474,49.666666666666664,63.91269841269841
Jerv,60.63636363636363,68.31818181818181,47.59090909090909,52.68181818181818,59.72727272727273,47.13636363636363,63.27272727272727
Jiangsu Suning,62.857142857142854,67.42857142857143,51.67142857142857,54.857142857142854,59.34285714285714,50.285714285714285,65.01428571428572
Joinville,66.09302325581395,66.69767441860465,53.093023255813954,55.674418604651166,61.18604651162791,50.55813953488372,64.30232558139535
Junior,67.69456066945607,69.9581589958159,50.84100418410042,57.87866108786611,63.31380753138075,51.76569037656904,66.23849372384937
Juventude,68.94444444444444,67.5,58.333333333333336,59.72222222222222,62.72222222222222,52.22222222222222,62.611111111111114
Juventus,78.83266932270917,74.34262948207171,63.29482071713147,69.22709163346613,74.87250996015936,63.67330677290837,72.22709163346613
Juventus W,77.77272727272727,73.54545454545455,61.18181818181818,69.68181818181819,74.18181818181819,64.13636363636364,72.5
Juárez,66.01282051282051,66.25641025641026,51.717948717948715,58.02564102564103,62.56410256410256,51.82051282051282,64.48717948717949
Jönköpings Södra IF,60.27272727272727,65.02272727272727,45.06818181818182,53.09090909090909,57.45454545454545,44.90909090909091,63.09090909090909
Júbilo Iwata,61.44761904761905,63.4,45.08571428571429,50.53333333333333,56.39047619047619,48.457142857142856,64.4095238095238
KV Oostende,66.33649289099526,66.45497630331754,53.93838862559242,58.8957345971564,62.58293838862559,51.02843601895734,64.4739336492891
Kaiserslautern,65.08906882591093,69.62753036437248,51.68016194331984,54.78947368421053,60.89473684210526,47.32793522267207,65.08502024291498
Kaizer Chiefs,67.05045871559633,72.14678899082568,52.07339449541284,57.169724770642205,63.81192660550459,51.642201834862384,60.57798165137615
Kalmar,62.13157894736842,66.14035087719299,49.12280701754386,53.92982456140351,59.68859649122807,47.37280701754386,63.94736842105263
Kansas City W,75.37037037037037,67.25925925925925,57.888888888888886,66.5925925925926,69.14814814814815,65.44444444444444,68.33333333333333
Kardemir Karabükspor,67.25,68.22222222222223,53.861111111111114,59.09722222222222,63.09722222222222,53.541666666666664,67.5
Karlsruher SC,64.73251028806584,67.02057613168725,50.19753086419753,55.22633744855967,61.251028806584365,49.17695473251029,63.016460905349795
Kashima Antlers,65.16883116883118,67.8896103896104,48.688311688311686,56.95454545454545,60.63636363636363,51.27922077922078,64.22727272727273
Kashiwa Reysol,64.51587301587301,68.77777777777777,46.785714285714285,53.93650793650794,59.317460317460316,51.03174603174603,63.57936507936508
Kasımpaşa,66.7008547008547,68.03846153846153,53.56410256410256,58.256410256410255,63.901709401709404,51.73076923076923,64.88888888888889
Kawasaki Frontale,66.48322147651007,70.35570469798658,55.214765100671144,58.23489932885906,64.84563758389261,49.25503355704698,64.36241610738254
Kayseri Erciyesspor,63.11538461538461,66.5,52.19230769230769,54.23076923076923,60.46153846153846,46.0,62.73076923076923
Kayserispor,66.95215311004785,67.377990430622,54.301435406698566,58.655502392344495,64.00956937799043,52.655502392344495,63.889952153110045
Kerala Blasters,57.94202898550725,70.15942028985508,44.15942028985507,48.2463768115942,54.65217391304348,45.130434782608695,61.130434782608695
Kilmarnock,61.60377358490566,64.91037735849056,47.070754716981135,52.93396226415094,58.04245283018868,48.41981132075472,64.01415094339623
Konyaspor,67.93360995850622,66.96265560165975,53.614107883817425,59.70954356846473,63.912863070539416,53.62655601659751,66.2655601659751
Korona Kielce,61.76216216216216,67.61621621621622,48.84324324324324,52.92972972972973,58.14054054054054,48.88108108108108,64.31891891891892
Kortrijk,66.31932773109244,65.72268907563026,53.57142857142857,58.35294117647059,62.60504201680672,51.78151260504202,65.26470588235294
Kristiansund,61.59090909090909,64.48484848484848,49.78787878787879,52.333333333333336,57.92424242424242,49.84848484848485,65.1590909090909
Krylya Sovetov Samara,65.52173913043478,66.6304347826087,49.93478260869565,55.04347826086956,57.80434782608695,50.45652173913044,64.76086956521739
Kuban Krasnodar,67.88095238095238,68.28571428571429,54.857142857142854,60.26190476190476,63.476190476190474,51.904761904761905,66.02380952380952
Köln W,71.8,67.3,60.05,64.25,68.25,61.4,65.2
København,67.80172413793103,69.9353448275862,55.63793103448276,59.435344827586206,64.37931034482759,52.633620689655174,68.57327586206897
LA Galaxy,66.732,67.472,54.332,58.72,64.264,51.352,65.388
LASK Linz,66.11111111111111,68.5925925925926,52.91975308641975,56.77160493827161,61.39506172839506,49.91975308641975,65.72839506172839
LDU Quito,66.71111111111111,71.36666666666666,54.0,58.86666666666667,63.01111111111111,53.53333333333333,65.75555555555556
La Equidad,63.3475935828877,66.35828877005348,47.775401069518715,53.20320855614973,58.716577540106954,48.470588235294116,61.213903743315505
Lanús,68.45816733067728,69.00796812749005,54.94422310756972,59.199203187250994,64.59760956175299,54.06772908366534,65.58167330677291
Las Palmas,69.52434456928839,68.18352059925094,55.51685393258427,61.9812734082397,66.31835205992509,52.640449438202246,64.69662921348315
Latina,63.34285714285714,66.18571428571428,48.94285714285714,53.371428571428574,58.871428571428574,48.82857142857143,64.74285714285715
Lausanne Sport,62.0353982300885,67.06194690265487,50.424778761061944,53.9646017699115,59.47787610619469,46.8141592920354,63.0
Laval,63.495726495726494,65.32478632478633,49.46153846153846,54.31623931623932,58.48717948717949,48.98290598290598,64.78632478632478
Lazio,75.12,72.24,61.46545454545455,66.40363636363637,71.55636363636364,61.403636363636366,69.69454545454545
Le Havre,63.901234567901234,69.04526748971193,49.440329218106996,53.89711934156379,59.86831275720164,48.07818930041152,64.02880658436214
Le Havre W,71.4054054054054,67.70270270270271,60.729729729729726,63.32432432432432,69.91891891891892,54.729729729729726,63.270270270270274
Le Mans FC,63.76190476190476,66.0,47.19047619047619,53.42857142857143,60.523809523809526,48.38095238095238,64.0
Lecce,66.1358024691358,66.88271604938272,51.41975308641975,56.592592592592595,61.94444444444444,50.77160493827161,64.84567901234568
Lecco,63.25925925925926,66.29629629629629,50.51851851851852,55.407407407407405,60.370370370370374,47.55555555555556,60.81481481481482
Lech Poznań,65.82327586206897,70.44827586206897,52.1551724137931,57.03879310344828,61.06896551724138,50.581896551724135,66.29310344827586
Lechia Gdańsk,64.43255813953489,67.29302325581395,52.13023255813953,56.30232558139535,60.372093023255815,48.95813953488372,64.71627906976744
Leeds United,68.54212454212454,70.23076923076923,54.84981684981685,60.282051282051285,65.99267399267399,53.38461538461539,66.88278388278388
Leganés,68.77470355731225,64.74703557312253,54.67193675889328,59.70355731225296,63.67193675889328,53.32411067193676,64.57312252964427
Legia Warszawa,67.04526748971193,70.34156378600824,54.51851851851852,58.75308641975309,63.77777777777778,50.794238683127574,66.18106995884774
Leicester City,72.44520547945206,68.75342465753425,58.04794520547945,63.10958904109589,67.89383561643835,57.592465753424655,68.33561643835617
Leicester City W,69.94736842105263,65.0,58.473684210526315,60.973684210526315,66.28947368421052,59.473684210526315,65.73684210526316
Lens,67.40551181102362,68.6732283464567,51.89370078740158,58.22834645669291,63.43700787401575,52.95669291338583,65.88976377952756
Leones Negros de la UdeG,62.34615384615385,64.5,50.03846153846154,54.57692307692308,59.26923076923077,49.69230769230769,61.19230769230769
Levante,71.4014598540146,70.06569343065694,60.25547445255474,63.64598540145985,68.12408759124088,55.97445255474452,66.54014598540147
Levante Las Planas W,69.2,64.45,57.85,64.25,68.05,59.65,61.6
Levante W,75.45,72.4,64.05,70.65,72.95,61.65,68.7
Leyton Orient,59.71584699453552,67.25136612021858,46.5792349726776,50.69945355191257,56.21857923497268,45.87431693989071,62.814207650273225
León,67.30150753768844,67.70854271356784,53.45226130653266,58.78391959798995,63.562814070351756,52.663316582914575,63.62311557788945
Libertad,68.64356435643565,66.95049504950495,54.57425742574257,58.79207920792079,64.0990099009901,52.336633663366335,65.4950495049505
Lierse SK,62.92,65.68,43.48,52.12,61.2,49.48,60.48
Lille,71.2741935483871,70.6774193548387,56.20967741935484,62.92338709677419,67.86290322580645,55.25403225806452,66.0524193548387
Lille W,69.94444444444444,67.66666666666667,57.388888888888886,63.333333333333336,67.66666666666667,53.44444444444444,63.888888888888886
Lillestrøm,61.98924731182796,69.21505376344086,50.68817204301075,53.45161290322581,57.95161290322581,49.924731182795696,64.63978494623656
Limerick FC,54.370370370370374,60.0,45.46913580246913,48.01234567901235,50.77777777777778,42.60493827160494,56.97530864197531
Lincoln City,61.35031847133758,66.60509554140127,47.68789808917197,52.05095541401274,56.961783439490446,49.07006369426752,64.65605095541402
Liverpool,73.86647727272727,72.34375,58.90909090909091,65.94886363636364,70.25,58.15625,67.64772727272727
Liverpool W,71.52380952380952,68.80952380952381,60.11904761904762,63.38095238095238,68.5,55.904761904761905,65.5
Livingston,62.07142857142857,69.14285714285714,48.27142857142857,53.16428571428571,59.207142857142856,49.628571428571426,63.93571428571428
Livorno,63.68627450980392,65.05882352941177,46.245098039215684,53.166666666666664,58.833333333333336,50.529411764705884,63.96078431372549
Llaneros de Guanare,59.294117647058826,66.23529411764706,46.05882352941177,48.94117647058823,54.294117647058826,42.11764705882353,55.88235294117647
Lobos BUAP,64.95918367346938,66.91836734693878,52.204081632653065,56.89795918367347,62.0,50.30612244897959,61.183673469387756
Lokomotiv Moskva,71.34825870646766,70.95522388059702,57.10945273631841,63.53731343283582,65.82587064676616,56.1044776119403,67.65174129353234
Longford Town,53.93846153846154,60.58461538461538,44.44615384615385,45.55384615384615,50.87692307692308,40.784615384615385,56.50769230769231
Lorca FC,65.56,63.4,52.04,57.08,59.36,48.76,63.0
Lorient,68.07661290322581,68.76209677419355,52.21370967741935,58.91532258064516,63.95564516129032,53.53629032258065,63.83064516129032
Los Angeles FC,66.81560283687944,68.57446808510639,51.723404255319146,57.170212765957444,63.60283687943262,51.765957446808514,64.04964539007092
Lugano,62.53365384615385,66.78846153846153,49.30769230769231,53.23557692307692,59.84134615384615,48.36057692307692,63.30769230769231
Lugo,65.4170403587444,64.05829596412556,51.68609865470852,57.05829596412556,60.71300448430493,52.2017937219731,62.98206278026906
Luton Town,63.10843373493976,67.9839357429719,49.68273092369478,54.06024096385542,59.333333333333336,50.5863453815261,66.14056224899599
Luzern,62.97446808510638,65.14468085106382,51.01702127659574,54.55744680851064,58.86808510638298,50.56170212765957,63.46808510638298
Lyngby,60.851063829787236,66.55319148936171,47.290780141843975,52.42553191489362,58.5886524822695,46.687943262411345,62.95035460992908
MSV Duisburg,63.833333333333336,66.94270833333333,49.921875,53.614583333333336,60.166666666666664,50.020833333333336,66.72916666666667
MSV Duisburg W,72.15789473684211,66.15789473684211,56.73684210526316,64.73684210526316,67.94736842105263,62.26315789473684,64.6842105263158
Macarthur,60.76829268292683,66.0609756097561,48.18292682926829,53.15853658536585,57.63414634146341,48.73170731707317,63.073170731707314
Macará,62.77777777777778,68.94444444444444,45.94444444444444,53.5,58.27777777777778,53.55555555555556,60.5
Macclesfield Town,59.02325581395349,66.51162790697674,45.093023255813954,49.325581395348834,54.116279069767444,47.83720930232558,63.395348837209305
Madrid CFF W,73.21052631578948,68.73684210526316,58.31578947368421,65.52631578947368,69.0,58.10526315789474,67.6842105263158
Magallanes,65.0952380952381,63.714285714285715,52.23809523809524,58.80952380952381,62.095238095238095,48.142857142857146,62.857142857142854
Magdeburg,64.45238095238095,68.54761904761905,50.30357142857143,54.720238095238095,60.791666666666664,50.43452380952381,64.81547619047619
Mallorca,68.9304347826087,67.67826086956522,54.89565217391304,59.552173913043475,64.48695652173913,52.18260869565217,65.90869565217392
Malmö FF,66.67826086956522,68.6,52.552173913043475,59.017391304347825,63.74782608695652,52.969565217391306,68.19565217391305
Mamelodi Sundowns,68.32,73.76,52.88,60.44,67.24,51.08,60.48
Manchester City,76.825,73.9,61.760714285714286,68.86428571428571,73.53214285714286,59.35,67.95357142857142
Manchester City W,78.025,73.05,62.725,71.025,73.1,62.875,67.825
Manchester United,76.59931506849315,72.77739726027397,62.23972602739726,68.98630136986301,72.8082191780822,60.79794520547945,70.61301369863014
Manchester United W,76.61904761904762,69.4047619047619,62.57142857142857,68.66666666666667,72.23809523809524,59.666666666666664,68.71428571428571
Mansfield Town,60.47520661157025,68.72314049586777,49.09504132231405,51.38429752066116,56.90495867768595,48.243801652892564,66.34710743801652
Marítimo,67.44915254237289,67.72881355932203,54.04237288135593,56.983050847457626,63.69491525423729,50.478813559322035,65.51271186440678
Matsumoto Yamaga FC,62.07692307692308,63.57692307692308,45.76923076923077,51.30769230769231,56.46153846153846,50.61538461538461,62.38461538461539
Mazatlán,64.83673469387755,64.93877551020408,53.673469387755105,58.673469387755105,62.51020408163265,50.734693877551024,63.16326530612245
Mechelen,65.60730593607306,64.3013698630137,51.61643835616438,58.926940639269404,62.00456621004566,51.118721461187214,65.01369863013699
Meizhou Hakka,57.816326530612244,65.10204081632654,45.12244897959184,49.91836734693877,54.714285714285715,48.89795918367347,59.44897959183673
Melbourne City,62.68115942028985,69.09178743961353,50.64734299516908,55.26086956521739,60.38647342995169,48.96135265700483,63.64251207729468
Melbourne Victory,62.6578947368421,67.5421052631579,47.84736842105263,53.94736842105263,59.205263157894734,48.48421052631579,63.205263157894734
Melgar,64.5934065934066,67.53846153846153,49.72527472527472,56.0,59.175824175824175,51.18681318681319,60.68131868131868
Meppen,61.395833333333336,67.89583333333333,46.34027777777778,50.576388888888886,57.236111111111114,45.951388888888886,63.63194444444444
Mersin İdman Yurdu,64.79591836734694,67.55102040816327,53.775510204081634,55.204081632653065,61.326530612244895,50.04081632653061,65.0204081632653
Metropolitanos,63.78378378378378,66.17567567567568,52.66216216216216,55.810810810810814,59.554054054054056,49.472972972972975,61.13513513513514
Metz,67.1622641509434,69.2377358490566,51.5622641509434,58.2,63.64150943396226,50.445283018867926,64.25283018867924
Middlesbrough,66.83018867924528,69.47169811320755,53.12075471698113,56.49433962264151,62.988679245283016,52.32830188679245,65.94716981132075
Midtjylland,66.58333333333333,71.125,53.94583333333333,58.25833333333333,63.1875,52.920833333333334,67.775
Miedź Legnica,62.680851063829785,65.95744680851064,48.48936170212766,54.46808510638298,59.297872340425535,51.212765957446805,62.276595744680854
Milan,76.4375,72.79296875,60.6484375,66.84375,72.16015625,61.54296875,70.35546875
Millonarios,65.95049504950495,68.53465346534654,50.84653465346535,55.98514851485149,61.495049504950494,50.94059405940594,64.93564356435644
Millwall,64.98780487804878,67.53658536585365,50.166666666666664,54.4390243902439,60.24390243902439,52.52439024390244,68.51626016260163
Milton Keynes Dons,62.18143459915612,67.81856540084388,48.91561181434599,54.565400843881854,59.822784810126585,48.527426160337555,64.13080168776371
Mineros de Guayana,60.2093023255814,64.6046511627907,44.02325581395349,49.348837209302324,53.651162790697676,46.0,56.372093023255815
Minnesota United,65.96551724137932,68.84482758620689,52.39080459770115,56.95977011494253,61.94827586206897,52.68390804597701,67.17816091954023
Mioveni,60.791666666666664,66.5,48.4375,52.041666666666664,54.145833333333336,45.791666666666664,63.791666666666664
Mirandés,64.36723163841808,65.24858757062147,50.77401129943503,56.27683615819209,60.175141242937855,49.74576271186441,60.32203389830509
Mjällby,59.89915966386555,64.95798319327731,46.470588235294116,51.39495798319328,56.81512605042017,48.27731092436975,62.773109243697476
Mjøndalen,59.58620689655172,64.51724137931035,49.32183908045977,51.32183908045977,57.04597701149425,46.10344827586207,61.45977011494253
Modena,63.68041237113402,67.75257731958763,49.30927835051546,53.23711340206186,59.09278350515464,48.5360824742268,64.25773195876289
Molde,65.93886462882097,72.44978165938865,55.55458515283843,58.122270742358076,63.48908296943232,51.951965065502186,66.77292576419214
Monaco,73.15867158671587,71.47232472324723,58.25092250922509,63.95940959409594,69.93357933579335,56.20664206642066,67.04428044280442
Monagas,62.857142857142854,68.61904761904762,50.333333333333336,50.80952380952381,59.857142857142854,47.476190476190474,60.714285714285715
Monarcas Morelia,66.5741935483871,67.49032258064516,53.81290322580645,57.0258064516129,62.92903225806452,51.806451612903224,64.14838709677419
Monterrey,69.06930693069307,69.97029702970298,56.054455445544555,61.45049504950495,66.12871287128714,55.603960396039604,67.85148514851485
Montpellier,69.95510204081633,68.41632653061224,55.85306122448979,62.36326530612245,66.71020408163265,56.775510204081634,66.22448979591837
Montpellier W,75.4,72.05714285714286,60.142857142857146,67.8,70.54285714285714,62.74285714285714,69.42857142857143
Monza,69.6826923076923,66.00961538461539,53.09615384615385,61.40384615384615,66.24038461538461,57.61538461538461,66.07692307692308
Morecambe,58.558035714285715,66.03125,45.78125,48.651785714285715,54.84375,45.861607142857146,62.111607142857146
Moreirense,67.58604651162791,67.33953488372093,53.246511627906976,56.72558139534884,63.80930232558139,50.64186046511628,64.61860465116278
Motherwell,61.10121457489878,67.22267206477733,47.25910931174089,51.364372469635626,56.991902834008094,48.020242914979754,64.14574898785425
Mumbai City,58.51470588235294,67.44117647058823,44.705882352941174,49.220588235294116,54.25,45.3235294117647,60.8235294117647
Mushuc Runa,64.3529411764706,69.52941176470588,52.470588235294116,57.23529411764706,60.64705882352941,54.05882352941177,63.0
Málaga,70.04048582995951,68.01619433198381,56.78542510121458,62.522267206477736,66.69635627530364,53.38461538461539,63.91497975708502
NAC Breda,64.35211267605634,66.63380281690141,51.80281690140845,56.40845070422535,63.04225352112676,49.83098591549296,63.23943661971831
NEC,65.57391304347826,68.7304347826087,52.6,57.6695652173913,63.68695652173913,48.66086956521739,62.00869565217391
NJ/NY Gotham W,76.0,71.375,61.875,68.33333333333333,71.29166666666667,62.416666666666664,70.625
Nacional,67.76777251184834,69.39810426540285,53.54976303317535,57.89099526066351,64.56398104265404,51.654028436018955,64.81516587677726
Nacional Asunción,62.486111111111114,64.72222222222223,49.5,53.291666666666664,59.138888888888886,45.93055555555556,59.40277777777778
Nacional Potosí,61.82222222222222,64.71111111111111,45.91111111111111,51.28888888888889,55.71111111111111,48.91111111111111,62.51111111111111
Nagoya Grampus,63.352,66.784,49.328,55.328,60.04,47.208,63.512
Najran SC,56.82692307692308,65.92307692307692,46.55769230769231,46.94230769230769,53.53846153846154,42.05769230769231,60.07692307692308
Nancy,64.55670103092784,67.31443298969072,48.38659793814433,55.144329896907216,60.07216494845361,50.24226804123711,63.54123711340206
Nantes,68.8768115942029,67.59420289855072,54.81884057971015,59.6231884057971,64.8876811594203,53.869565217391305,63.4963768115942
Nantong Zhiyun,57.375,63.375,43.75,48.0,53.25,47.041666666666664,58.25
Napoli,76.80722891566265,73.82329317269077,61.27710843373494,67.28915662650603,73.21686746987952,60.028112449799195,68.38955823293173
Nashville SC,65.43298969072166,65.87628865979381,49.7319587628866,55.20618556701031,59.81443298969072,52.23711340206186,66.98969072164948
Necaxa,65.90604026845638,67.57046979865771,53.23489932885906,57.899328859060404,63.34228187919463,49.375838926174495,63.18791946308725
Neuchâtel Xamax FCS,60.06382978723404,65.1063829787234,46.723404255319146,49.851063829787236,54.59574468085106,46.659574468085104,61.319148936170215
New England,66.07234042553192,67.86382978723404,54.98297872340426,57.804255319148936,63.8468085106383,50.2,66.89787234042554
